PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG,First Name,Last Name,Suffix1,Suffix2,Overall,NBA Comparison,Strengths,Weaknesses,Outlook,Notes
1641705,Victor Wembanyama,2023,1,1,1,Draft,1610612759,San Antonio,Spurs,SAS,Metropolitans 92 (France),Other Team/Club,1,Victor,Wembanyama,,,101,Ralph Sampson,"A generational talent … The sky is the limit and the reality… Has rare potential for a center in today’s NBA … Amazing size for his position with unprecedented length, including a wingspan measured at 8′ feet… Remarkable coordination for a player of his size, length and age… Surprisingly agile and fluid for a human being his size … A jaw dropping physical specimen athlete with hand eye coordination and dexterity … Runs the floor like a deer… Has long strides and covers a lot of ground and finishes plays with solid body control … Has bulked up the last couple of years, body shows that he can add muscle easily without losing mobility and agility … Good basketball I.Q… Versatile player, can be used in either front court position… Makes at least a few “WOW” plays on both ends of the floor in every game… He is a walking mismatch … Good, strong dunker, likes to dunk everything and his length makes him very hard to stop around the rim … Has also some finesse in his game … Has a perimeter player’s game in a center’s body… Moves well without the ball… Very good ball handler for a player of his size … Can put the ball on the floor and attack closeouts … Fluid and smooth shooting mechanics both in spot up and off the dribble situations … Can shoot over just about everyone thanks to his size, length and high shooting release… Good – and improving – in spot up situations… A real threat in the Pick and Pop … Has been used in off screen situations (taking a pin down or a stagger screen) with encouraging results … Can be the passer in handoffs, but he can also be on the receiving end in handoffs and shoot immediately … Willing screener on and off the ball … Improving in Pick and Roll situations as the screener … He is a point guard’s dream as a lob catcher, having the ability to reach highs that few players can … Has good footwork in the post, with a turnaround jumper in his arsenal, where he turns on his right shoulder … Can turn from either shoulder when posting up, but has a preference turning to his right shoulder… An above average passer… Has some moments where he has shown potential as a passer… Very good in transition, fills the lanes… Can even start the break after his own rebound thanks to his ball handling … The epitome of a rim protector … Good shot blocker… Alters a lot of defensive possessions thanks to his size and athleticism … Fills the passing lanes and makes steals … Has active hands on defense … Can come from the weakside and block shots … Good lateral quickness and nice mobility in his hips help him when he switches on perimeter players … A good Pick and Roll defender when his team decides to play flat, soft hedge or under… Good help defender… Am above average defensive rebounder… Very good offensive rebounder…","He has bulked up considerably, but he still needs to add some muscle to his frame… On the other hand, bulking up too much could add strain to his lower extremities, and a case could be made that his long term basketball health will benefit from staying fairly lean … His huge body, considering past players with his size and the health of all large bigmen, will always be a concern and curtails his ceiling to an extent … Already has had three minor injuries that resulted in him missing playing time and sitting out a number of weeks (a fracture in his fibula, a fracture in one of his fingers and a shoulder contusion)… Has to add strength to his torso without losing mobility… As impressive as his long term ceiling is, the center position has been downgraded with just a small handful of impactful ones in today’s NBA (AD, Jokic, Embiid, and Gobert) … Should improve his stamina so that he can be effective in bigger stretches… Can disappear from time to time and not be that engaged on offense because he doesn’t fully understand yet how to control and maintain his energy… He is a bit of a streaky shooter at this stage… Inconsistent free throw shooter over the past few seasons … Has problems against strong, physical opponents who can get under him and move him away from the basket… His high center of gravity prevents him from establishing position in the post at this point … Strong opponents with size can front him in the post and not let him receive the ball … Can become more assertive getting to the rim. Rarely forces his way to the basket in post ups… Can be prone to forcing up off balance shots against physical opponents … He faces up and settles for mid-range shots more often than he should against mismatches in the post … He has a tendency to turn predominantly to his right shoulder when posting up, which makes him predictable … Should add some moves when posting up, like an up and under … Rarely passes when he is posting up, doesn’t really read quick double teams… Catch and drive game needs some work… Should improve as a passer on the move… He doesn’t always roll hard to the basket in Pick and Roll actions as the screener… At times he tries to do too much and commits turnovers… Has to improve his upper body so that he can absorb contact at the rim better… Doesn’t draw as many fouls as someone would think for a player with his skillset and size… Telegraphs passes at time… He could add a Short Roll to his arsenal after he sets his screens so he could add more options to his game either as a passer, or as a shooter… Doesn’t always box out on defense and depends on his length… Has the tendency to jump to fakes… Foul prone, can commit one or two bad fouls in a game… Can be too focused on the ball while defending on the weakside and lose track of his man … At times he is too far away from his match up, which can cause him problems when defending stretch bigs… Bulky, physical post players can create problems for him …","Victor Wembanyama is probably the most hyped teenager since LeBron James… The secret about him was out way before he became eligible for the 2023 NBA Draft and blew up for 37 points including 7 three pointers against G-League Ignite… The French prospect is a generational talent with huge potential to be impactful from the center position … Scouts who are old enough will inevitably compare him with Ralph Sampson, one of the most unique players in NBA history … Wembanyama is a 7-4 giant who can handle the ball like a perimeter player, with fluid shooting mechanics, good Pick n’ Roll and Pick n’ Pop concepts, who can either Post Up or Face Up the basket and can also protect the rim and hold his ground on the perimeter is he has too… He definitely possesses flaws… His thin frame and injury history are the most glaring concerns… With that said, it’s almost impossible to not think the player that he can be… If Wembanyama stays healthy, then the sky’s the limit for him …",
1641706,Brandon Miller,2023,1,2,2,Draft,1610612766,Charlotte,Hornets,CHA,Alabama,College/University,1,Brandon,Miller,,,95,Paul George,"An extremely talented 6’9 SF/PF with a lanky frame and very good length and athleticism … Has an intriguing scoring arsenal (leads all Fr with 18.8 ppg while shooting 45% from the field) … Can shoot over many wings due to his size and can also operate in the mid-range and occasionally in the post as well … A sniper from distance (44 3FG% on 7 attempts per game) with a quick release and range well past the NBA 3-point line whether spotting up, through screens or pulling up off the dribble … His size on the perimeter makes him effective at sticking contested shots … Has times when he can really get hot and take over games; as of now Miller has made 5 or more 3s in a game 5 times this season … Handles the ball adequately and is a threat creating offense for himself; needs little space to get his shots off … Makes good use of combo dribbles to free himself in the mid-range … Excellent transition player; runs the floor well and is an above the rim finisher in the open court … Versatility allows him to play as a SF or a ‘smallball’ PF … Good rebounding skills (8.2 rpg) and is much more physical than his slender frame would suggest … Competes on the defensive end and is able to guard effectively on the perimeter and along the frontcourt as well … Length and awareness allows him to be a pest shooting into passing lanes at times (1.1 spg), and he offers some resistance as a help side defender by swatting shots occasionally (nearly 1 bpg) … Unselfish player who’s willing to give the ball to open teammates … Makes hustle plays and works to get himself back in the action when out of position … Not afraid to take big shots down the stretch of games … Draws fouls at a decent rate and is solid when he gets there (82 FT% on 4.5 FTA per game) …6’9 versatile forward … Good size and versatility. Difficult matchup for anyone at this level. Can score inside and out. Very good iso scorer and a threat from anywhere on the floor … Fluid and high-level athlete, especially when he gets a full approach off one foot. Very good in the open floor … Good rotation and mechanics on shot with range that extends to the 3PT line. Good fadeaway in the post and from midrange. Solid pull-up jumper and has the ability to hit tough shots. Reliable free throw shooter … Good tools and versatility as a defender. Shows ability to switch onto each position at this level. Has a knack for chase down and help-side blocks, covering more ground than he would appear. Averaged 1.9 blocks per game over the Nike EYBL in 2021 … Makes impressive passes, especially at his size. Capable of bullet passes off the dribble … Good rebounder. Averaged 8.9 rebounds per game over the Nike EYBL in 2021 …","Though he has solid athleticism, he lacks great burst and explosiveness … Sometimes has a hard time separating off the dribble and has to take contested shots … Doesn’t get to the rim that much in half court offense … Nothing more than decent as a leaper, and Miller doesn’t convert amongst the trees at a great rate (46 FG% inside the arc) … Needs to add some muscle to his frame; not great at finishing through contact at the moment … At times falls in love with the jump shot; can stand to improve on picking his spots … Could look to add a little more arch to his shot which can be flat … Has moments when aggressive pressure throws him off his game, but he usually does a good job adjusting to the defense … Won’t realize his true defensive potential until he adds the muscle needed to defend bigger PFs … Willing to pass the ball, but isn’t much of a playmaker for others and is more so wired to score … Tough to see him posting up much at the NBA level given his lack of strength currently; can use his size to his advantage down low in college at times but that will be more difficult against longer NBA defenders … Will be 21 years old as a rookie; is older than your typical one-and-done prospect …Lacks scoring efficiency and 3PT consistency. Averaged 12.9 points per game on 43.1% FG% and shot 27.6% 3PT% on 1.9 3PT attempts per game over the Nike EYBL in 2021 … Quick with the trigger and settles for outside shots/pull-ups. Lacks slashing ability and wiggle as he usually struggles to get all the way to the rim … Good versatility defensively, but roams a bit at this stage, not really locking in … Not a bad ball-handler, handles well enough to keep the defense honest, but can improve handling in traffic and as mentioned earlier, doesn’t really get by anyone with his dribble. Averaged 2.3 assists to 2.5 turnovers per game over the Nike EYBL in 2021 … Drifts to the perimeter often and can get more movement off the ball. Doesn’t utilize his size advantage around the basket as often as he should … Wears his emotions at times. Can pick up intensity on both ends … Older for his class, will turn 20 around the start of his freshman season …",Incoming Alabama freshman … 2022 McDonald’s All-American … Played in the 2022 Jordan Brand Classic … Played in the 2022 Iverson Classic … 2021 and 2022 Gatorade Player of the Year …,
1630703,Scoot Henderson,2023,1,3,3,Draft,1610612757,Portland,Trail Blazers,POR,Ignite (G League),Other Team/Club,1,Scoot,Henderson,,,97,Derrick Rose/Ja Morant,"Henderson is a 6’2 190 guard with outstanding length (wingspan reported to be around 6’9) and a strong build already as a 19 year old … He also possesses standout athleticism, as he has top-notch speed, agility, body control and explosive leaping ability off one or both feet … Aggressive; has very little problems getting where he wants to on the court, even when turning the corner against ball hedges or traps, and does a great job of pressuring the defense with his burst and speed but also decelerating and/or stopping on a dime to keep defenders off balance … Absorbs contact and is rarely knocked off his pivot when slashing to the rim … Can also finish at the rim over and through defenders in emphatic fashion due to his strength and leaping skills … Likes to operate at the point of attack to create offense for himself and his teammates, and is most comfortable with the ball in his hands … Very tricky player to stay in front of due to the slithery footwork, great 1st step and outstanding ball-handling skills that he displays … More patient than your typical explosive, speed demon type PG his age; willing to let plays and passing lanes develop to make well-timed feeds to open teammates if the defense is tilted too much his way … Good mid-range scorer going in either direction but especially to his right; with all kinds of smooth dribbling ability to subtly drift and navigate laterally to open space for shots if he can’t get downhill … Good shot mechanics give some optimism that he can extend his shooting range in the future; shows a decent follow-through and always looks balanced when rising into his jumper … Strings together hesitation and inside-out moves masterfully, weaving inside and around the defense to get space for his pull-up jumpers and floaters in the lane … Also can convert with either hand around the rim, where he shows strong creativity in avoiding shot-blockers and getting shots on the rim/backboard with good touch … Not a bad option to have the ball in his hands late in the shot clock … Will be a major handful in both transition and pick-and-roll offense with his ability to collapse the paint and score near the hoop & 15-18 ft area (16.5 ppg in 22-23 season), but defenders must also be mindful of his strong playmaking skills on the move that allows him to hit open teammates for easy shots often as well (6.8 apg) … Prefers to score but just about as effective as a passer and generally shows a really solid basketball IQ for a young prospect with his on-court decision making (2:1 A:TO) … Mix of length, athleticism and energy on the defensive end are encouraging; tools are there for him to at least be a threat to force turnovers or recover from mistakes effectively as he gains more experience (1.1 spg, 11 blocks in 19 games last season) … Willing rebounder from the lead guard spot who can initiate on the go after missed shots, applying pressure before the defense can get set (5.3 rpg) … Has flair to his game and will be a highlight waiting to happen, especially with the types of dunks/finishes he can pull off … Never seemed to run from the idea of being a main face on his teams after elevating to the G-League early out of HS, which is encouraging as someone who will potentially be seen as a franchise-changing player in the pros  …","3-point shot needs improvement (27 3FG%); added range and consistency would make him an even more dangerous matchup problem offensively … Currently more comfortable taking lower percentage shots off the dribble than open with his feet set (42 FG%) … Will inevitably be dared to shoot deep shots and has to prove that he has to be guarded in the screen game to keep defenses honest, which will have an impact on spacing given how often he operates in those types of actions … Dictates the pace well, but sometimes spends too much time pounding the rock which can stagnate the offensive flow … Natural feel for being a playmaker for others can stand to improve; sometimes takes ill-advised shots before looking to set up the offense … Given the pressure he puts on the defense, his lack of trips to the charity stripe in the G-League was disappointing (2.9 FTA/G, on 76.4%) … A work in progress defensively, not yet being consistent on a possession-by-possession basis … Got washed out of ball screen action too easily at times last season, needs to improve his ability to navigate switches … Doesn’t deny dribble penetration as effectively as someone with his tools should currently, and also doesn’t use his length to contest or offer resistance when guarding taller players enough either … Coaches will also want to work on his fundamentals and understanding of principles on that end, and he was often late to rotate or out of position when off the ball, which led to too many open shots this past season …",,
1641708,Amen Thompson,2023,1,4,4,Draft,1610612745,Houston,Rockets,HOU,Overtime Elite,Other Team/Club,1,Amen,Thompson,,,93,Latrell Sprewell,"Thompson is a 6’7 210 perimeter player who is physically gifted enough to play 1-3 at the pro level, with especially good size for the PG spot that he’s mostly viewed at as a prospect … Freakishly athletic; has outstanding speed, quickness and explodes off the floor as a leaper … Threatens the paint in a blur with his 1st step; even has success slashing against perfectly set defenders in the halfcourt because of his speed … Has an unorthodox rhythm with the ball that when mixed with his speed gives him the potential to keep defenders off balance and on his hip in the pick and roll game; allowing him to find open teammates or create slashing lanes to attack for himself … Likes handling and unselfishly finding streaking teammates in transition, being most comfortable passing on the move (6 apg in 22-23) … Developing ability to read the defense on the move and find the open man when bigs hedge or extra defenders collapse onto him … Has the good floor vision that generally comes with being a taller lead guard; makes good hit ahead passes and can whip cross-court passes to cutters and spot-up shooters when needed … Runs the floor like a deer and is an outstanding overall transition player … Easy above the rim finisher (32 dunks this season) who can convert even when he takes off much further out than the restricted area in the key … Glides in the air and can adjust to shot-blockers with reasonable success … Even shows good timing as a cutter off the ball to get easy finishes … Good rebounder (6 rpg) for a perimeter player; can create favorable transition opportunities after grabbing missed shots due to his speed with the ball and ability to attack before the defense can set … Matches up well PG-SF defensively on the perimeter given his physical tools, and he was a quick-handed ball thief with Overtime Elite (2.4 spg) … His coaches will want to develop his defensive acumen in hopes of him making an impact player on that end … Has drawn some positive reviews in his work ethic over the last year or 2, which is encouraging …","Jump shot is a big concern currently (25 3FG%); really needs to overhaul his mechanics … Has rigid form and an awkward follow-through that doesn’t even hold up well when left open, let alone when contested by a defender … Little in the way of a mid-range game or floater to alleviate 3-point shooting concerns; will be sagged off of and dared to shoot routinely in isolation or screening action & will need to be surrounded by shooting threats to best deal with spacing concerns … Poses minimal threat in half-court offense if he’s not handling the ball due to his lack of shooting … Not a natural scorer; lacks a go-to move and won’t do much damage outside of 5 ft from the basket … Also not a natural playmaker; doesn’t always make sound reads when the game slows down and will try to do too much as a passer looking for the home run play (3.3 topg, 1.74:1 A:TO) … Often doesn’t know what to do when he can’t break down the defense with his speed; would like to see him pick his spots a bit better … Below average FT shooter for a perimeter player (65 FT% on just over 4 FTA/G)…Defensive fundamentals are a work in progress; doesn’t deny dribble penetration the way his tools would suggest … Currently gets washed out of plays when screened often and plays ‘too tall’ as an oversized PG, allowing players with a lower center of gravity to beat him to spots … Overzealous trying to get steals or leak out for transition opportunities, leaving his teammates out to dry with difficult rotations to manage … A bit older for an Overtime Elite player at 20, which is worth note …",,"Measured 6′ 5.75” barefoot, 8′ 7.50” standing reach, 214.2 lbs and a 7′ 0.00” wingspan at the 2023 NBA Draft Combine …"
1641709,Ausar Thompson,2023,1,5,5,Draft,1610612765,Detroit,Pistons,DET,Overtime Elite,Other Team/Club,1,Ausar,Thompson,,,93,Trevor Ariza,"Thompson is a 6’7 215 wing with the physical tools to fit seamlessly on the perimeter … Also possesses explosive athleticism, easy lateral movements and dynamic speed, possessing an extra gear that can stack players on their heels in a hurry … Great 1st step … An asset as an open court player with his ability to run the floor and jump out the gym; good finisher who gets plenty of alley-oops and projects be able to get himself some easy points just by filling lanes in transition … High level defensive potential … Can adjust in mid-air to convert pretty well against contests at the rim … Doesn’t always need plays drawn up for him to be effective; will make backdoor cuts and aggressively attack the offensive glass & generally displays a high motor … Unselfish player who shows good timing & feel as a passer from the wing (5.1 APG in ‘22-23), especially on the move … Makes good outlet passes … Pretty good at reading help defense and finding the open man … Solid rebounder (6.1 RPG) who can initiate offense and reward teammates who leak out with hit-aheads after missed shots … Has the tools and the right approach to be an impact player on the defensive end; moves his feet to deny penetration, gets steals (2.1 SPG) and likes to turn defense into offense … His willingness to help when his teammates get beat is commendable; rangy enough to freelance and disrupt action … Plays with good energy and is competitive; has been lauded for his intangibles and work ethic by many associated with the Overtime Elite program …","Can be too reliant on his athleticism; doesn’t really know how to improvise when his quickness and burst don’t suffice, at the moment … Not a natural scorer and doesn’t have much nuance to creating his own offense … Jump shot is a work in progress both spotting up and off the bounce … Only shot 65% from the FT line…Shot selection isn’t always the best in halfcourt offense; takes too many off-balance shots off the dribble that seem like bailouts … Would be well-served to work on his jumper with his feet set; would compliment his live athleticism well … Can get out of control and make wild passes and shot attempts when the defense corrals him … Doesn’t always play to his strengths offensively and needs to have a better understanding of his limitations to maximize his value on the court … Can be careless with the ball at times, particularly as a passer, and has a much higher turnover rate than your typical wing (3.3 TOPG) … Fundamentals on defense need some work; doesn’t get in a stance consistently leading to him giving up more dribble drive lanes than he should … Gambles and can leave his team defense out to dry at times, particularly when trying to come up with steals … Advanced age for OTE at 20 years old, which is worth note …",,"Measured 6′ 5.75” barefoot, 8′ 8.00” standing reach, 218.2 lbs and a 7′ 0.00” wingspan at the 2023 NBA Draft Combine …"
1641710,Anthony Black,2023,1,6,6,Draft,1610612753,Orlando,Magic,ORL,Arkansas,College/University,1,Anthony,Black,,,94,Josh Giddey/Steve Smith,"A physically gifted PG/SG who stands a legitimate 6’7 200 lbs with the frame to add muscle easily … A smooth athlete who has solid body control & leaping ability, and will likely improve his explosiveness with time in an NBA teams training program..Is most comfortable acting as a playmaker for his teammates offensively (4 apg as a Fr.); plays unselfishly, is more steady than flashy, and has promising floor vision as you’d expect from a taller lead guard … Likes to play in the pick and roll game, and was especially good at finding shooters and cutters when some of Arkansas’ main contributors were healthy earlier in the season … Lulls defenders and changes pace pretty well off the bounce to open slashing lanes for himself … Generally accurate making passes on the move and finding streaking players in transition … Isn’t bad when he calls his own number in transition either; gains a head of steam and can convert above the rim in the open floor … Uses his size well when looking to finish plays at the rim against smaller guards, should only get better with more strength (50.3 FG% inside the arc) … Has been an excellent defensive player this season and will be able to defend PG-SF as a pro eventually as he gains experience … Possesses very quick hands and anticipation to swipe and create turnovers (1.9 spg), but also smothers slashers with his length and active feet, forcing difficult shots … Rebounds nicely from the perimeter (5.3 rpg) and looks to get transition opportunities quickly with hit-ahead passes after getting boards and steals … Above average on the offensive glass for a guard prospect as well (1.3 orpg); seemingly has gotten a 2nd chance basket every game as a Fr … Seems to be more comfortable in command of the offense, but has shown that he can play off-ball and flashes the awareness necessary to cut to open spots for shots near the rim … Has the skill set of someone who will potentially be a triple double threat, competes with good energy and contributes in multiple ways when on the court6’7 combo guard … Good size and versatility for position. Can play on or off the ball. Natural feel for the game … Good athlete and very fluid. Quick off the floor and has no issue finishing above the rim jumping off one or both feet … Good ball-handler and keeps his dribble alive under pressure. Doesn’t over-dribble. Reads the floor well with good court vision and passing ability. Pushes the ball with either hand and leads well in transition. Finished 3rd in assists averaging 4.2 to 1.8 turnovers per game at the U18 Americas Championship in 2022 … Good rebounder for position. Averaged 7.8 (2 offensive) rebounds per game at the U18 Americas Championship in 2022 … Good tools, versatility, and intensity as a defender, showing ability to guard any perimeter position. Moves his feet well and disrupts the ball-handler. Covers more ground than he appears. Averaged a 3rd best 2 blocks per game at the U18 Americas Championship in 2022 … Can utilize mismatches, using his size against smaller guards or blowing by bigger defenders …","Weaknesses:  Some question his toughness and leadership as he didn’t put up a big fight when Nick Smith got healthy and seemed to defer the team over to Smith … More smooth than explosive; not especially quick and doesn’t always separate from defenders off the dribble…Not a natural scorer and lacks some polish to his floor game operating in the half court…Currently struggles a bit as a shooter (30 3FG% on 2.8 attempts a game); gets little elevation on his shot and his follow through doesn’t hold up well when asked to make jumpers off the dribble, leading to some bad misses…Minimal mid-range game…Would do him wonders to work on consistently making open jumpers, as defenders will sag off him and dive his screens until he proves to be more of a threat…As of now, Black is tied for the most totals turnovers in the SEC (3.2 topg)…For as unselfish as he is, Black too often drives the lane with pre-determined reads in mind and will force passes even if the defense has him walled off…Needs to work on not telegraphing where he wants to go with the ball; also is prone to leaving his feet when passing the ball…Some of his inefficient passing can be attributed to the lack of spacing that Arkansas has offensively due to reluctant, albeit poor team 3-point shooting that allows defenses to overload inside the arc, but his decision making as a passer can certainly improve…Plays with a higher center of gravity and can at times be susceptible to having the ball swiped away from him when slashing to the rim…Can contribute in a number of ways offensively, but doesn’t quite stand out at anything currently … Maturity? There are some attitude concerns which likely will be flushed out by lottery teams in the interview process …Handles contact pretty well but still has a lot of room to add strength … While it’s not a bad thing that he’s a selective driver and doesn’t force his impact on the offensive end, he doesn’t really break down the defense, even with his speed and ball-handling ability. Doesn’t typically slash to the basket until he finds that angle in the half-court or create a lot of scoring opportunities for himself … Can be more efficient as a shooter and scorer. Averaged 10.7 points per game on 42.1% FG% at the NBPA Top 100 in 2021 and 4.7 points per game on 32.4% FG% at the U18 Americas Championship in 2022 … More of a rhythm and streaky shooter than knock down, as he’s had events where he’s been a plus shooter from distance and other times he hasn’t been able to find his rhythm. Shot 35.7% 3PT% on 4.7 3PT attempts per game at the NBPA Top 100 in 2021 and 16.7 3PT% on 1 3PT attempt per game at the U18 Americas Championship in 2022 …","Incoming Arkansas freshman … 2022 McDonald’s All-American … Played in the 2022 Nike Hoop Summit … Recorded 11 points, 7 rebounds, and 5 assists in the 2022 Iverson Classic …","Native of Duncanville, TX … Played at Duncanville where he helped the team knock off number one rated Monteverde  … Participated in the 2022 Chris Paul camp where he stood out as perhaps the best long term prospect … Measured 6′ 5.75” barefoot, 8′ 6.50” standing reach, 210 lbs and a 6′ 7.50” wingspan and a 32 inch standing vertical and a 39′ inch max vertical at the 2023 NBA Draft Combine …"
1641731,Bilal Coulibaly,2023,1,7,7,Draft,1610612754,Indiana,Pacers,IND,Metropolitans 92 (France),Other Team/Club,1,Bilal,Coulibaly,,,93,OG Anunoby ,"Ultra athletic wing, with great size … Excellent length (wingspan measured at 7-3) … Had a late growth spurt, going from 5-11 to 6-6 without losing mobility and still growing … Has nice shoulders, that could fill up nicely … Smooth athlete … Very good feel for the game … Great leaping ability either off one foot or two feet … Likes to play above the rim … Has nice hangtime when he jumps, which helps him finish plays at the rim … Has big strides that help him cover a lot of ground … Runs the floor like a deer … Can even do some Eurosteps in transition … At his best in transition … Has an explosive first step that helps him attack closeouts … Loves to attack the rim whenever he has the chance … Already a really good slasher … Excels moving away off the ball and making timely cuts to the basket … Good looking shooting release … Has shown potential in Spot Up situations … Looked comfortable with the ball in his hands when he played at a lower level … Has shown some flashes as a secondary creator, with an intriguing Pull Up game … Draws fouls at a good rate … Very good rebounder for a wing, likes to crash the offensive boards … Can do an occasional coast to coast … Knows how to feel the lanes in transition … Elite defensive profile … A true pest on defense … Versatile, has the potential to guard 1-4 in the future … Switchable on the defensive end, takes advantage of his length, athleticism and basketball I.Q … Great lateral quickness … Has always active hands on the defensive end, making a lot of steals … Knows how to fill the passing lanes on defense … Good shot blocker for a wing … Good help defender … Has shown potential as a roam defender …","He needs to bulk up considerably to play at the next level and not be bullied by bigger wings … Despite his natural feel for the game, he is far from a finished project … He is still pretty raw offensively for a wing … Has problems when the game is slowing down … Has the tendency to disappear from the game at times and be too passive on offense … Can be a little indecisive with the ball in his hands … Doesn’t exactly have the ball on a string when dribbling, ball handling is still kind of loose and needs polishing … Does not handle the ball in traffic well … Shooting release varies from Pull Ups to Spot Up shots, needs consistency … His mid-range game is iffy at best … Can’t really create his own shot yet because of his ball handling limitations … Struggles on offense against physical defenders, who  pressure him … It would be good to improve his ball handling with his left hand … He mostly depends on his teammates to score, at least for now … Spot Up 3 is still a work in progress, needs reps to be consistent … Has the tendency to drive into traffic, which leads to bad passes … Can’t completely absorb contact yet on senior level, he needs to add muscle on his upper body … Decision making needs work, assist/turnover ratio is 1/1 … Bigger opponents can Post him up and either score or draw fouls from him … Has problems against physical, strong wings …",,
1641716,Jarace Walker,2023,1,8,8,Draft,1610612764,Washington,Wizards,WAS,Houston,College/University,1,Jarace,Walker,,,92,Tim Thomas,"6’8 versatile forward/small ball five-man with a desirable modern skill set … Good length with a 7’2 wingspan … Filled out body frame with grown man strength. Plays well through contact and uses his body well … Very good mobility and athleticism. Effortless off the ground and doesn’t take a lot of time to load up when finishing, rebounding, or blocking shots … Good hands … Scores well inside/out and in iso situations. Rare combination of strength/power and finesse with soft touch scoring inside. Good pick and roll/pop potential. Shows a fadeaway and ability to score in the post … Scoring stats: 12.4 PPG 46.2% FG% Under Armour Association 2019, 10.6 PPG 56.3% FG% NBPA Top 100 2021, 5th best 16.7 PPG 2nd best 66% FG% NIBC 2021-22 … Shoots well from 3PT with good rotation coming out of his hand and high arc. Can pull up from midrange off the dribble … Good free throw shooter. Shot 84.8% FT% Under Armour Association 2019, 4th best 87.5% FT% NBPA Top 100 2021, 76.1% FT% NIBC 2021-22 … Good rebounder, pulls down with two hands and usually wins the battle if someone else has a hand on it. Can take a defensive rebound to the other end and start the offense. Averaged a 5th best 5.6 rebounds per game at the NBPA Top 100 in 2021 and a 2nd best 8.2 (2.4 offensive) rebounds per game over the NIBC in 2021-22 … Handles the ball well for his size with either hand and can push up the floor. Solid ability changing speed and direction with the ball. Moves well and shifty/swift with the ball for his size … Good court vision and passing ability in the half-court, post, or mid-drive. Alert and always has his head on a swivel. Doesn’t hold the ball, usually knows where he’s passing before he receives it. Averaged 3.5 assists per game over the NIBC in 2021-22 … Versatile defensively and good shot blocker. Averaged a 2nd best 2.2 blocks per game over the NIBC in 2021-22 … Sees the big picture on both ends and understands the roles/personnel of each individual on the court … Impacts the game in multiple areas …","While versatile, he doesn’t have great lateral quickness when defending on the perimeter and he’s bit stiff in the hips … Can tighten up as a ball-handler, as he can get loose when making moves … Can still polish up as a finisher as he has a tendency to duck his way to the basket without a plan to eventually put a shot up. While it can work at this level, he’ll need to expand his offense a bit more as he progresses, and opponents match his size/strength and other gifts … Can add consistency to jump shot and speed up release. While the foundation is there, he isn’t a consistent threat stretching the floor yet. Shot 30.8% 3PT% on 1.3 3PT attempts per game over the NIBC in 2021-22 …","Incoming Houston freshman … Recorded 11 points (5-10 FG), 7 rebounds, 4 assists, and 3 steals in the 2022 McDonald’s All-American … Played in the 2022 Nike Hoop Summit … Named to the 2022 Iverson Classic …","Measured 6′ 6.50” barefoot, 8′ 8.50” standing reach, 248.6 lbs and a 7′ 2.50” wingspan and a 34.5 inch standing vertical and a 38′ inch max vertical at the 2023 NBA Draft Combine …"
